marks,rating,role_encoded,department_encoded,competencyLevel_encoded,skill_name_encoded,course_name_encoded,employee_id,assessment_id
80,5,3,9,2,1,7,25542,732
100,2,1,3,1,9,5,23688,733
70,3,2,2,0,5,2,38114,734
54,2,1,5,2,13,2,17701,735
76,2,3,1,1,4,13,40284,736
92,5,1,5,2,2,8,40606,737
55,3,0,4,0,14,10,42575,738
95,4,3,4,1,11,5,10764,739
90,4,3,9,2,7,9,10382,740
93,1,2,6,1,7,10,25247,741
71,5,0,4,2,7,13,31703,742
62,4,1,5,0,5,14,44883,743
97,1,3,1,1,9,11,22439,744
96,1,2,9,1,12,14,34535,745
53,3,3,7,0,8,9,10132,746
99,4,1,6,0,10,10,24652,747
77,4,0,6,2,3,13,3869,748
66,5,2,6,1,3,1,21720,749
54,2,3,0,1,12,1,5526,750
80,1,3,5,1,6,3,23641,751
81,1,2,4,2,13,8,19801,752
53,4,0,0,2,2,2,17979,753
87,5,3,8,2,2,5,28256,754
55,3,3,0,1,5,11,24820,755
58,3,1,0,2,0,0,18835,756
70,1,3,0,1,7,0,27321,757
61,3,3,0,0,1,1,30356,758
78,1,0,9,1,6,5,4355,759
52,1,0,1,0,5,5,28976,760
100,2,0,0,0,7,1,43015,761
67,4,0,3,1,8,5,19070,762
54,2,3,7,0,8,13,24297,763
85,2,1,0,2,14,8,35114,764
97,4,3,3,1,6,5,26198,765
50,3,3,6,0,3,0,7154,766
76,2,1,2,0,7,9,7503,767
74,3,1,3,0,13,11,35755,768
92,1,2,1,0,13,10,49965,769
70,1,2,3,0,9,10,28158,770
95,5,3,5,0,2,11,47932,771
93,3,1,2,1,4,1,6757,772
62,4,3,5,0,5,8,47225,773
61,1,1,0,2,12,1,25002,774
57,5,2,6,0,11,2,7243,775
74,5,2,4,2,2,13,41051,776
87,4,1,1,0,1,11,17450,777
70,1,3,3,0,14,0,29254,778
55,5,3,6,0,7,3,29859,779
97,1,1,0,1,5,13,18226,780
95,1,2,3,1,7,9,24670,781
64,2,0,8,2,3,9,17875,782
64,1,1,4,0,1,5,33098,783
55,1,1,4,1,1,9,19811,784
89,4,3,3,0,9,9,21824,785
63,3,2,2,0,9,9,10631,786
52,5,2,7,1,11,1,33824,787
67,1,3,3,0,11,2,15309,788
85,5,0,5,1,5,8,35378,789
53,3,3,1,2,7,4,19904,790
52,3,1,0,2,12,9,6296,791
94,3,3,9,2,13,3,38536,792
83,2,0,7,2,11,14,22768,793
67,3,3,6,0,5,1,15780,794
98,2,2,0,2,7,12,3347,795
99,2,0,3,2,7,14,38181,796
68,2,0,4,1,5,13,28023,797
90,3,2,2,0,8,9,8866,798
72,5,3,4,2,13,0,17042,799
64,2,2,0,1,4,1,552,800
54,2,3,5,1,5,10,32504,801
56,4,2,2,0,1,4,9047,802
88,3,3,7,1,12,13,26543,803
95,4,2,9,2,2,3,33049,804
69,5,0,8,1,0,5,1628,805
61,4,2,7,0,4,3,365,806
62,5,3,4,1,4,7,34808,807
70,3,2,0,0,5,0,30380,808
79,2,3,6,1,11,11,32143,809
65,1,0,2,1,9,5,16618,810
63,1,1,9,1,14,5,45760,811
71,2,3,9,1,12,13,32476,812
55,3,1,5,0,2,11,32674,813
65,3,1,4,1,12,5,42386,814
63,2,2,2,1,2,0,31851,815
59,2,1,4,2,7,7,8430,816
92,4,1,4,2,2,2,38815,817
71,1,2,2,1,4,13,47404,818
72,3,0,0,0,14,4,36113,819
94,1,2,8,1,10,5,12421,820
82,1,1,4,1,2,10,20229,821
100,3,3,1,0,9,12,21143,822
63,2,0,3,2,1,11,12610,823
57,2,0,6,2,13,12,21925,824
92,4,1,3,0,13,9,16952,825
75,2,2,6,0,7,12,13275,826
83,2,1,9,2,7,11,6018,827
61,3,0,6,0,13,5,47104,828
62,1,3,9,1,1,8,38921,829
80,2,3,6,0,4,3,12571,830
64,1,0,4,2,9,13,23676,831
66,1,2,1,0,8,5,24300,832
98,3,2,7,0,1,1,49656,833
70,3,1,9,0,13,2,27415,834
87,5,2,9,2,0,0,1016,835
56,4,0,0,1,4,10,9707,836
81,3,1,1,0,3,10,39331,837
93,1,3,9,1,7,8,38163,838
75,3,3,0,1,11,11,10362,839
58,4,0,9,0,7,12,27033,840
89,3,3,3,0,7,1,22238,841
85,3,3,0,2,1,6,41623,842
64,5,1,0,1,5,1,44904,843
86,4,0,3,1,6,12,39221,844
69,5,2,3,0,2,4,4512,845
53,1,2,9,2,13,3,28678,846
100,1,1,0,0,2,0,42341,847
96,5,1,1,2,2,5,36814,848
89,5,1,4,1,1,12,6264,849
82,2,2,1,1,9,13,30240,850
85,5,0,3,1,14,8,13314,851
81,2,3,9,0,2,12,45361,852
52,2,2,0,2,10,14,18544,853
50,5,1,4,1,11,8,47456,854
93,1,0,6,2,2,13,18598,855
94,1,0,3,1,12,3,11080,856
99,3,2,3,0,9,1,29070,857
81,2,1,9,2,3,10,49322,858
57,3,3,7,0,11,2,21033,859
95,1,3,5,0,14,5,4095,860
90,1,1,5,2,7,4,15274,861
58,5,2,6,0,12,4,46556,862
94,4,3,1,2,3,6,36152,863
61,1,0,7,2,7,1,38425,864
72,3,1,0,0,0,0,43576,865
53,3,2,2,1,5,5,24134,866
53,4,1,2,2,5,4,49409,867
69,4,1,5,2,6,11,45200,868
88,5,2,8,0,1,5,40849,869
90,5,0,6,2,14,6,18867,870
93,3,3,1,1,5,3,38834,871
84,5,1,4,0,6,11,31965,872
61,4,0,0,1,2,9,4280,873
84,3,2,1,0,4,10,234,874
74,4,3,3,0,1,4,46549,875
57,5,0,8,0,12,13,31667,876
90,5,0,2,1,8,5,26307,877
74,5,1,9,0,1,3,47245,878
66,4,0,6,0,0,3,31345,879
93,5,1,3,2,8,0,778,880
70,3,0,1,0,7,5,25255,881
67,2,1,9,0,2,1,49734,882
50,5,1,1,0,7,3,33517,883
54,3,1,6,0,13,8,48212,884
57,4,1,9,1,3,9,23024,885
97,4,0,1,0,11,3,14021,886
97,5,3,2,2,13,3,14352,887
96,4,0,8,0,13,3,42996,888
99,4,2,1,1,2,3,45852,889
93,5,2,7,0,5,3,16046,890
77,1,1,6,0,0,10,48438,891
86,1,3,7,0,12,10,32255,892
66,2,0,9,2,12,2,2389,893
67,4,0,3,1,6,10,39686,894
52,3,3,0,1,6,3,31896,895
83,4,1,6,1,0,4,43491,896
71,3,2,0,2,14,7,4209,897
74,5,0,2,2,10,10,12690,898
84,1,0,6,0,13,6,19035,899
65,3,2,1,2,6,3,31732,900
55,2,1,8,1,8,3,6795,901
76,3,3,6,1,1,9,18365,902
74,5,2,8,0,11,8,8943,903
89,2,0,0,0,3,3,26552,904
53,1,3,5,2,13,7,671,905
70,4,1,7,1,5,11,40096,906
89,2,1,5,0,8,3,9683,907
97,2,0,7,2,7,3,42202,908
63,5,3,4,0,8,13,17199,909
52,2,1,3,0,12,0,44410,910
91,1,3,9,2,2,3,44992,911
53,4,1,3,2,6,14,14532,912
66,3,0,2,2,13,4,1634,913
91,2,2,1,2,14,9,30459,914
91,1,0,2,2,0,13,5150,915
60,5,1,7,1,6,5,49649,916
74,2,2,2,0,6,12,21147,917
59,1,0,7,2,10,8,17027,918
50,3,2,2,2,11,5,41846,919
53,1,2,7,1,12,6,9818,920
69,2,0,3,2,14,9,49494,921
53,4,2,2,1,13,5,34640,922
51,2,3,1,1,0,2,39387,923
90,3,3,1,1,4,11,38487,924
67,3,2,0,2,10,14,34002,925
87,1,3,6,1,8,0,46835,926
70,4,1,4,2,6,4,43617,927
73,3,2,6,0,1,2,34766,928
92,2,3,8,0,0,1,1890,929
62,3,0,4,2,5,3,16865,930
66,4,2,4,1,13,10,47474,931
86,2,3,7,2,6,3,49917,932
52,1,3,4,0,2,0,30275,933
61,1,0,0,2,7,8,37289,934
54,4,1,7,1,10,2,35666,935
97,4,3,1,2,6,3,2815,936
59,2,3,4,2,7,12,24248,937
75,3,3,6,1,14,8,32143,938
99,4,0,9,1,5,2,40176,939
76,4,3,1,0,8,14,25410,940
74,4,3,2,0,2,12,21555,941
82,1,3,5,2,2,7,10873,942
93,5,1,7,2,6,10,22876,943
86,4,2,2,1,4,10,22571,944
66,4,1,8,2,12,3,23071,945
67,4,2,1,0,7,5,24022,946
70,3,1,2,2,7,9,17584,947
58,2,2,5,2,7,7,9651,948
90,1,3,6,1,6,13,29877,949
58,4,0,3,1,9,4,28709,950
98,1,0,3,2,2,10,43885,951
67,3,2,3,0,3,8,23857,952
71,4,3,3,0,4,3,46409,953
69,5,1,9,2,2,0,35456,954
98,2,2,6,1,13,14,39333,955
62,3,3,6,0,6,11,49990,956
93,4,0,2,0,9,5,15214,957
57,5,0,2,2,14,0,10070,958
54,5,1,7,0,3,10,26512,959
69,2,2,3,2,7,5,17336,960
87,2,3,7,0,7,1,19122,961
66,1,1,0,1,12,10,7577,962
70,2,1,7,1,12,0,19489,963
75,2,0,7,0,1,3,43812,964
88,5,2,3,0,14,8,38039,965
96,3,0,4,0,8,11,33132,966
51,4,1,0,0,1,4,42783,967
92,3,1,4,2,5,5,14230,968
60,4,0,4,2,9,9,24177,969
70,3,2,0,2,14,3,25672,970
89,3,2,0,2,1,9,25426,971
89,3,1,4,2,7,14,38361,972
53,4,3,8,1,5,10,41014,973
100,3,3,1,2,13,14,586,974
57,1,2,4,2,11,10,28382,975
97,2,0,8,0,14,7,21179,976
88,5,1,6,2,6,14,39306,977
93,3,2,1,2,1,11,49452,978
88,3,3,2,1,2,7,34988,979
68,3,3,2,1,0,13,6376,980
58,4,3,5,2,14,6,10873,981
87,5,3,0,0,5,8,10249,982
81,5,0,9,0,14,2,14410,983
75,3,3,2,0,5,9,29273,984
94,1,1,4,1,14,0,8002,985
60,1,3,8,1,6,4,36106,986
69,3,0,0,0,5,3,6922,987
90,5,2,2,0,4,4,25519,988
67,3,0,1,0,6,11,34427,989
74,2,3,7,1,1,0,11449,990
66,4,1,5,1,0,2,14701,991
77,5,1,3,0,9,11,24280,992
99,5,0,9,1,7,7,7847,993
92,2,2,5,2,3,5,33267,994
83,4,1,9,1,7,3,47937,995
86,5,0,4,0,0,13,33749,996
54,2,1,0,0,1,3,8066,997
66,3,3,3,0,7,11,37925,998
95,3,2,5,2,1,0,20303,999
58,4,2,5,2,2,13,49285,1000
71,3,0,5,1,7,11,28494,1001
58,2,3,2,1,6,0,2549,1002
77,3,3,9,2,1,3,35308,1003
53,3,1,4,2,12,7,8705,1004
82,4,0,9,0,5,12,23658,1005
80,4,2,8,0,13,5,31193,1006
69,2,0,9,0,7,1,32532,1007
69,4,2,3,0,13,10,47448,1008
86,2,0,4,1,4,2,32705,1009
57,3,1,6,1,2,7,26657,1010
85,3,2,6,1,7,3,28923,1011
81,1,0,0,0,14,0,1602,1012
86,2,1,8,2,8,3,14887,1013
54,4,0,1,1,8,2,18355,1014
65,5,3,2,2,2,7,11398,1015
96,5,3,0,2,10,10,11788,1016
51,4,1,7,2,7,6,9238,1017
88,1,1,7,0,0,0,1881,1018
64,3,2,9,0,2,2,30265,1019
57,3,3,0,0,10,10,38742,1020
82,2,0,1,0,2,12,46884,1021
77,5,2,9,2,4,10,49520,1022
91,5,2,8,0,13,11,10435,1023
89,4,3,5,2,14,3,14669,1024
84,2,1,7,0,8,12,14659,1025
84,3,2,4,2,2,7,27271,1026
54,3,0,3,0,6,5,17631,1027
87,4,2,4,2,1,11,13436,1028
88,4,3,4,1,14,4,39148,1029
54,1,2,7,1,14,3,10690,1030
53,2,0,2,2,4,3,27987,1031
61,2,3,3,2,9,12,18704,1032
72,4,0,8,1,9,7,12592,1033
56,5,2,8,0,3,8,21322,1034
84,2,3,7,1,7,14,12863,1035
55,1,3,6,1,2,10,13427,1036
63,3,3,9,0,9,1,39786,1037
81,5,1,3,2,2,6,43441,1038
100,1,2,1,1,6,5,48933,1039
89,2,3,6,1,1,13,19720,1040
70,1,0,8,2,1,3,25684,1041
100,1,1,1,0,14,0,11093,1042
69,3,2,0,2,5,0,18945,1043
92,3,2,2,0,6,1,17339,1044
84,4,2,1,1,0,5,37110,1045
87,4,1,4,1,12,5,27586,1046
76,4,0,1,2,10,4,35417,1047
95,2,2,6,2,5,7,38788,1048
87,2,1,3,0,3,9,27694,1049
55,2,3,6,2,12,14,20254,1050
81,2,3,6,0,2,1,14356,1051
54,3,1,2,2,8,4,6274,1052
97,2,2,8,1,10,3,44515,1053
52,4,1,7,1,8,2,3279,1054
57,3,3,3,0,6,9,38069,1055
84,2,3,5,2,7,9,3684,1056
76,3,2,8,2,10,3,39484,1057
93,5,3,3,2,11,6,1692,1058
94,2,0,1,2,14,8,15388,1059
80,5,1,8,1,11,7,15304,1060
99,4,3,8,2,8,9,12721,1061
94,2,0,1,0,7,12,35250,1062
58,3,3,3,2,6,14,14041,1063
73,2,0,4,1,9,3,35810,1064
86,1,2,3,2,6,3,31712,1065
98,4,1,3,1,1,4,30249,1066
92,5,0,7,0,1,5,12602,1067
56,4,1,4,1,1,2,36503,1068
71,4,2,6,2,5,6,3948,1069
86,4,0,0,0,2,11,24357,1070
55,4,1,1,0,1,5,37945,1071
96,1,3,6,2,9,8,13649,1072
77,2,1,5,2,2,7,7733,1073
61,3,0,7,0,0,10,23581,1074
96,5,0,2,1,2,8,22389,1075
94,3,0,8,2,2,0,22235,1076
59,5,3,7,0,13,7,13990,1077
63,2,1,8,1,10,2,13865,1078
50,4,0,3,2,7,8,46529,1079
97,5,2,4,2,1,0,20525,1080
85,4,1,0,1,0,4,9732,1081
54,3,3,8,0,9,10,43607,1082
75,2,1,3,2,8,3,27210,1083
72,5,1,6,0,8,8,43500,1084
80,3,0,5,0,14,5,18053,1085
81,3,1,1,2,5,3,49310,1086
83,5,2,8,0,1,3,3895,1087
56,1,1,8,1,1,0,6071,1088
93,1,1,4,0,12,10,23580,1089
97,5,2,2,0,5,11,9092,1090
54,1,0,1,0,6,10,40441,1091
80,2,0,7,0,12,14,38275,1092
87,2,1,3,1,1,2,15255,1093
66,3,2,0,0,12,11,13434,1094
53,4,3,5,2,5,3,9236,1095
90,5,1,6,0,0,8,43631,1096
66,5,1,8,0,5,11,27636,1097
80,4,2,8,1,1,7,40498,1098
62,2,3,6,0,5,13,35006,1099
58,3,1,7,2,7,3,40523,1100
52,1,3,9,1,13,6,48431,1101
57,3,3,8,0,2,1,47056,1102
86,2,1,9,2,3,11,34794,1103
85,5,3,9,2,13,6,22746,1104
52,4,2,8,0,13,8,10273,1105
68,3,3,1,2,14,5,45917,1106
73,2,3,5,0,9,1,9433,1107
67,5,2,6,1,6,12,24921,1108
89,3,0,5,0,13,5,43811,1109
64,5,1,5,0,11,7,28120,1110
63,5,0,9,0,4,7,27270,1111
93,4,0,6,1,7,5,13506,1112
60,1,3,7,0,3,6,39277,1113
73,2,0,9,1,12,5,18288,1114
86,1,3,1,0,1,7,48348,1115
75,4,3,7,0,12,4,9836,1116
54,4,3,3,0,8,8,13981,1117
64,4,1,0,2,8,6,36888,1118
74,5,3,5,2,12,5,8269,1119
84,1,0,3,1,14,9,3850,1120
61,2,2,0,2,12,9,29630,1121
61,3,2,1,2,6,14,35311,1122
57,3,3,0,2,7,5,36460,1123
94,1,0,5,1,7,0,17053,1124
87,5,1,3,0,5,2,7480,1125
53,1,3,4,2,4,7,39064,1126
63,4,2,2,1,0,2,5854,1127
52,4,2,7,2,6,3,36863,1128
53,4,2,9,1,12,13,23006,1129
98,3,0,0,0,5,5,6183,1130
82,4,2,5,0,9,3,7188,1131
80,5,3,9,0,5,4,18383,1132
58,3,3,1,2,9,4,7479,1133
57,3,0,9,1,6,4,41480,1134
74,5,3,7,1,11,7,1683,1135
65,1,1,6,0,0,5,5235,1136
57,3,0,5,0,6,11,28066,1137
52,1,1,6,2,8,13,42260,1138
76,3,1,0,0,7,11,16860,1139
89,1,2,7,1,5,8,37835,1140
87,5,2,2,1,9,7,12160,1141
99,1,3,0,1,7,5,23078,1142
50,3,0,7,0,14,11,39734,1143
60,5,1,8,2,3,0,25958,1144
79,5,2,3,2,9,3,28530,1145
57,4,2,3,0,5,14,38720,1146
99,2,1,4,1,10,3,45568,1147
80,1,2,3,2,1,3,1094,1148
94,5,3,3,2,1,5,5033,1149
66,1,1,6,2,2,5,43011,1150
58,2,3,2,1,12,0,33364,1151
68,2,1,8,2,0,12,10784,1152
74,5,1,2,2,8,3,3742,1153
89,2,1,6,1,6,14,38276,1154
60,5,1,7,0,11,7,18738,1155
81,4,3,1,0,2,5,2810,1156
58,4,3,4,0,7,10,6886,1157
81,2,3,0,0,9,12,5865,1158
62,1,0,2,1,7,11,28809,1159
69,2,2,5,1,5,5,32897,1160
95,5,0,1,0,7,8,15695,1161
58,4,3,0,0,4,12,24351,1162
52,2,2,6,1,14,0,35693,1163
71,4,1,9,1,3,10,38603,1164
78,5,1,0,2,6,10,3078,1165
79,2,0,1,2,5,13,37127,1166
76,4,3,3,0,14,5,42769,1167
79,5,0,3,1,0,1,45503,1168
79,3,3,2,2,6,14,31518,1169
79,5,3,8,1,7,8,829,1170
100,3,3,2,2,10,6,23987,1171
77,1,1,5,1,14,6,10774,1172
67,1,2,6,2,1,5,43200,1173
58,5,3,8,0,7,5,7781,1174
58,3,1,8,2,4,5,45331,1175
91,3,1,4,1,8,7,42672,1176
95,3,1,5,1,6,13,39639,1177
50,5,0,9,2,7,6,37309,1178
93,3,3,3,0,0,11,39756,1179
66,4,2,5,2,0,2,2078,1180
76,3,1,3,0,2,8,27499,1181
67,5,0,5,2,6,10,37440,1182
94,1,3,2,2,2,13,35512,1183
93,3,1,6,1,3,13,24221,1184
93,2,3,8,2,12,12,3110,1185
89,1,0,0,0,8,5,10795,1186
73,1,0,9,1,0,5,5728,1187
87,3,3,1,0,4,12,49347,1188
50,4,0,5,0,11,3,716,1189
50,4,0,2,2,3,3,34948,1190
98,2,1,8,2,5,7,41760,1191
80,5,2,2,2,2,8,15782,1192
86,5,1,7,2,12,14,46660,1193
58,2,1,4,0,11,3,35581,1194
87,5,1,5,1,4,1,37277,1195
73,5,1,3,2,2,6,37911,1196
89,3,0,6,2,10,3,30606,1197
90,4,3,1,1,5,7,37718,1198
99,2,1,6,2,1,14,21034,1199
92,4,3,0,2,7,14,33116,1200
95,3,1,8,2,6,9,45186,1201
82,3,2,7,1,12,5,28437,1202
76,4,0,1,0,1,10,20764,1203
66,2,0,0,0,6,6,11756,1204
88,5,2,9,0,11,13,6621,1205
94,4,0,1,2,13,3,12876,1206
59,5,0,8,0,13,10,49634,1207
59,4,1,1,1,0,11,20158,1208
69,2,0,6,0,11,12,4277,1209
57,3,2,9,0,14,1,44029,1210
84,1,1,0,1,9,4,20225,1211
58,3,2,7,0,12,5,24531,1212
73,4,2,4,2,8,3,42622,1213
97,4,1,0,2,13,4,39557,1214
80,1,0,1,2,4,4,7065,1215
76,4,1,9,1,8,14,9260,1216
54,5,0,1,2,5,6,47196,1217
85,4,3,9,2,7,3,2784,1218
88,3,3,6,0,2,1,46238,1219
80,5,1,0,0,9,7,9647,1220
88,4,3,0,2,2,4,30978,1221
86,4,2,4,2,6,8,27776,1222
66,3,1,4,1,9,13,3177,1223
77,2,2,2,1,10,3,35642,1224
71,3,0,0,0,7,2,24648,1225
86,2,0,5,2,3,12,38670,1226
78,4,2,0,0,5,11,17107,1227
85,5,2,1,0,5,13,36516,1228
70,2,3,7,1,8,2,5645,1229
50,4,0,8,1,13,10,9161,1230
99,3,0,9,2,11,4,8924,1231
95,5,2,8,2,1,10,34130,1232
92,4,3,3,2,3,9,34233,1233
96,2,0,6,2,14,10,42399,1234
81,3,1,5,2,0,14,48908,1235
81,5,2,1,2,1,5,8757,1236
67,1,2,3,1,6,9,2725,1237
56,3,0,2,1,12,5,34262,1238
61,4,2,0,0,0,3,42440,1239
73,3,1,4,1,7,8,31133,1240
56,1,2,7,1,9,8,39296,1241
80,5,1,9,1,2,8,22079,1242
99,5,1,3,1,1,3,25256,1243
66,2,0,5,1,2,3,34463,1244
52,3,2,4,2,2,9,37401,1245
98,3,0,9,2,8,5,21850,1246
80,1,3,2,1,1,0,43656,1247
92,4,1,1,0,13,12,34725,1248
87,4,1,9,1,1,7,43141,1249
99,3,2,5,0,2,5,4174,1250
71,2,2,8,0,11,0,38180,1251
89,5,3,6,2,4,5,5570,1252
75,4,3,9,0,6,14,48490,1253
100,5,1,8,1,9,12,12249,1254
84,5,0,5,2,7,0,47403,1255
83,2,3,1,1,9,3,38360,1256
87,1,3,2,1,2,13,42904,1257
84,5,0,6,1,0,8,29804,1258
93,2,1,4,0,7,13,27696,1259
53,2,3,4,0,9,3,39049,1260
60,4,0,5,0,6,3,48404,1261
55,3,2,8,0,4,3,7669,1262
62,5,2,7,0,0,3,46191,1263
98,2,2,0,1,6,11,43804,1264
85,2,1,7,0,4,13,34319,1265
68,4,3,9,0,12,4,40876,1266
97,4,3,4,1,11,3,39627,1267
64,4,2,6,2,2,11,9579,1268
51,2,2,5,1,5,0,42661,1269
83,4,1,6,1,6,9,48212,1270
65,5,3,7,0,13,8,38986,1271
80,2,2,3,2,5,10,41155,1272
95,2,1,8,0,1,7,11882,1273
90,2,0,3,2,7,8,19126,1274
91,3,2,0,0,5,2,5586,1275
66,2,0,8,0,3,3,26406,1276
80,3,1,4,2,4,9,42457,1277
69,3,1,9,1,7,11,22603,1278
59,4,3,3,2,8,11,39310,1279
69,1,2,4,2,0,7,27113,1280
61,4,3,4,2,11,2,7165,1281
90,5,2,4,1,1,5,41072,1282
91,1,2,4,1,2,5,26607,1283
92,4,2,3,0,2,3,3407,1284
84,2,2,5,2,1,3,3290,1285
64,1,0,3,1,7,4,3965,1286
87,1,3,7,1,3,4,40843,1287
66,5,0,1,0,4,7,21529,1288
74,1,3,8,0,4,10,16159,1289
93,2,1,4,1,11,10,3307,1290
53,1,0,7,0,1,5,20286,1291
57,2,2,8,2,11,12,2541,1292
50,3,3,4,1,9,1,46095,1293
84,2,3,1,1,1,3,40046,1294
72,5,3,5,0,0,8,27617,1295
91,5,3,9,0,3,10,9342,1296
87,3,2,4,2,2,7,48479,1297
80,4,3,9,0,12,10,2918,1298
62,2,3,3,0,10,1,19146,1299
52,5,1,3,1,1,1,123,1300
57,2,0,8,0,1,0,43051,1301
56,4,2,0,0,5,10,47004,1302
87,3,0,1,2,11,3,24063,1303
81,4,3,7,0,0,8,38213,1304
73,4,3,5,0,3,9,11483,1305
80,3,1,8,1,14,5,219,1306
62,4,1,1,0,10,14,12000,1307
57,2,0,1,2,14,7,31036,1308
75,4,1,0,1,5,4,21490,1309
88,4,0,7,2,7,14,31769,1310
79,3,0,5,2,12,5,19910,1311
75,1,0,9,0,8,0,40398,1312
79,2,2,0,1,5,3,33552,1313
82,5,3,8,0,8,2,8940,1314
51,4,3,7,1,3,5,20298,1315
88,4,1,6,0,5,9,3548,1316
63,1,0,8,1,1,10,25462,1317
91,2,3,6,1,11,14,45094,1318
92,1,3,5,2,1,7,3458,1319
55,5,0,9,0,5,4,5916,1320
52,4,3,5,2,11,14,24326,1321
82,3,2,9,1,11,4,17331,1322
95,5,3,0,0,12,10,13895,1323
52,1,2,8,0,1,6,10714,1324
85,3,0,0,2,14,7,28136,1325
90,4,3,9,1,1,4,7885,1326
100,2,0,5,2,13,8,40446,1327
96,4,1,1,0,9,8,9375,1328
73,1,1,4,2,2,13,1605,1329
98,5,1,8,2,5,10,29687,1330
90,4,1,0,1,7,4,44221,1331
88,2,0,6,1,8,1,42109,1332
81,2,2,4,1,4,11,13968,1333
63,2,0,4,2,10,13,26584,1334
53,4,3,8,1,3,4,40913,1335
71,1,2,4,0,10,6,7311,1336
96,3,2,6,0,6,1,36848,1337
82,2,1,2,0,2,3,46732,1338
78,2,1,3,1,12,3,25544,1339
59,4,0,2,2,7,4,28105,1340
57,5,0,0,0,2,3,32187,1341
55,2,1,7,2,1,14,24115,1342
78,3,0,5,1,9,5,28677,1343
79,5,3,7,1,5,8,17954,1344
94,4,0,0,0,12,12,45997,1345
63,1,0,1,2,14,7,25131,1346
53,5,3,2,1,6,8,28786,1347
95,3,3,9,2,6,7,12114,1348
60,1,3,6,2,6,13,4443,1349
84,1,3,3,2,8,13,10036,1350
92,3,1,6,0,0,1,49970,1351
69,1,2,8,0,3,7,23344,1352
91,3,0,8,0,14,11,8214,1353
74,5,0,6,0,5,4,37176,1354
87,5,2,7,2,0,0,39994,1355
86,1,2,0,1,14,14,17056,1356
51,1,0,6,1,4,10,42840,1357
95,5,1,6,0,0,13,33276,1358
76,4,2,4,2,10,9,23534,1359
76,3,0,0,0,13,10,26016,1360
65,4,2,5,1,2,7,7844,1361
99,2,3,7,1,1,3,33279,1362
79,4,0,3,1,1,11,49494,1363
77,5,1,0,0,3,4,7426,1364
89,5,2,0,0,4,3,40813,1365
53,4,3,1,1,13,2,43575,1366
98,2,3,5,2,0,2,45845,1367
86,3,2,8,2,6,7,10612,1368
100,5,2,6,0,11,5,11683,1369
94,3,2,0,0,12,5,29352,1370
51,1,1,8,1,13,9,13889,1371
67,5,2,5,2,10,7,49501,1372
62,3,1,5,1,4,11,30972,1373
91,1,2,7,1,7,4,1014,1374
53,4,1,6,2,3,4,9310,1375
51,1,0,3,1,14,3,24036,1376
75,5,1,7,0,3,2,10981,1377
73,4,0,2,0,5,10,28759,1378
71,5,3,1,1,8,8,45969,1379
78,1,3,0,2,11,10,14124,1380
71,5,3,4,0,7,3,31815,1381
60,4,2,1,1,13,2,24043,1382
67,2,2,1,2,14,3,30661,1383
93,3,0,0,2,9,11,29319,1384
82,2,0,4,0,8,1,23360,1385
93,2,1,2,1,13,3,5725,1386
81,2,2,8,0,1,12,38647,1387
51,5,1,3,2,3,0,3518,1388
61,3,1,9,0,6,5,27152,1389
68,3,3,1,1,7,8,29557,1390
65,3,1,0,0,14,1,18414,1391
90,4,0,7,1,3,4,47871,1392
99,1,3,0,0,1,7,1163,1393
66,4,0,1,2,9,9,36929,1394
91,3,2,0,1,6,7,3765,1395
92,5,0,0,2,5,0,30744,1396
66,4,1,8,2,3,9,5342,1397
71,3,3,6,2,2,3,8496,1398
93,3,2,2,0,3,4,27909,1399
62,3,2,3,0,1,9,25731,1400
97,1,3,8,2,10,7,43171,1401
82,4,2,3,1,8,2,8389,1402
67,3,2,7,0,3,0,28057,1403
69,3,3,3,0,11,3,13469,1404
79,2,3,5,0,0,12,35180,1405
98,4,3,9,2,6,4,47086,1406
92,1,2,9,1,9,4,42401,1407
68,4,1,6,1,9,3,9561,1408
89,4,2,9,1,8,10,11674,1409
82,5,3,4,2,2,7,9695,1410
59,5,0,8,2,10,6,7233,1411
74,5,2,4,0,1,11,39990,1412
81,3,3,0,0,7,4,41894,1413
82,4,0,3,2,11,11,33583,1414
86,3,3,2,1,5,5,11881,1415
81,5,0,4,2,1,5,31823,1416
79,1,1,7,1,1,4,1881,1417
93,1,0,1,0,1,7,46299,1418
87,2,0,0,0,1,1,15694,1419
92,2,3,4,2,2,12,23962,1420
89,4,0,8,1,12,11,21465,1421
57,3,3,3,2,1,3,16845,1422
76,2,3,6,0,12,12,32645,1423
82,4,2,9,0,6,10,5776,1424
89,2,1,9,0,1,0,5076,1425
94,2,0,0,1,5,1,22951,1426
50,1,3,8,1,1,6,6797,1427
83,1,1,0,1,12,11,46998,1428
93,1,0,8,0,11,7,21598,1429
90,2,0,6,1,6,1,4781,1430
89,2,1,6,1,9,3,8409,1431
55,1,1,2,0,2,10,46208,1432
78,2,2,8,1,2,2,7943,1433
85,4,2,6,1,7,12,40937,1434
52,1,1,1,2,8,13,39181,1435
79,5,0,9,0,13,13,13428,1436
68,5,0,5,0,1,8,30433,1437
66,3,1,0,2,2,4,40970,1438
70,2,1,5,0,8,3,10283,1439
66,4,0,4,0,1,4,15912,1440
89,3,0,4,0,4,5,32087,1441
52,2,3,2,1,5,11,34143,1442
